,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
186,2021.07.01,7bd2e55e21cc26f82cedcfcc5e97d194,6,26,23,Курганинск,1,42,191.41501,75.005005,633.61346
187,2021.07.01,376077cd0331d1b891aff789251daf1f,7,29,23,Курганинск,1,45,178.0275,116.1825,
188,2021.07.01,b97ec2c7202af2bfe35a062e2983f172,6,7,23,Курганинск,2,32,66.972496,25.357502,1139.9268
189,2021.07.01,e7e6508fd7c3114aecd8b79e52f72933,11,77,23,Курганинск,1,40,131.2675,81.270004,7091.308
190,2021.07.01,21d34fb68acbbc8bba379947cf95da59,15,15,23,Курганинск,2,36,974.34753,675.5875,40844.11
191,2021.07.01,43f5e0db2cacc736272dc8fe2a798bc5,1,26,23,Курганинск,1,48,157.70999,,
192,2021.07.01,2025c9e9bd9f7fa41f4f1c9a72fa6ca6,1,26,23,Курганинск,2,40,514.185,238.875,10269.775
193,2021.07.01,1c5d05ac4a1b1f20d7a1bd8186ec2e28,1,26,23,Курганинск,2,43,427.91,231.735,827.6707
194,2021.07.01,1ce107ffc8453b713881522d595a43da,10,44,23,Курганинск,2,29,1210.4751,605.7625,28705.473
195,2021.07.01,e4bfd8a115fe797264df4398df778f7b,9,9,23,Курганинск,1,34,783.38745,287.595,52307.492
196,2021.07.01,13953c8f7e51f0767ffb0bbd16da701f,9,7,23,Курганинск,1,33,475.405,304.8675,43809.523
197,2021.07.01,33a6e47765d3d998c533dda9ba30dbb6,7,15,23,Курганинск,1,22,225.2425,79.2575,20710.51
198,2021.07.01,05bd3bc5923e986212d7193486aad56e,16,15,23,Курганинск,1,44,65.32751,30.905003,3.1510258
199,2021.07.01,7faa4cd15cb074d761ba0d4cd5463d05,5,26,23,Курганинск,1,27,2670.2725,705.5475,22440.43
200,2021.07.01,60f5d6f67eea125b1389922e90ca9ce8,6,7,23,Курганинск,2,30,224.245,132.405,3507.849
201,2021.07.01,2ae96edeaff4adf3621b7977f6c83cf2,6,26,23,Курганинск,2,56,1078.84,709.5375,698.21
202,2021.07.01,9fb9d3014fa16e8c38785848ab696788,1,61,23,Курганинск,2,63,1138.0425,618.975,
203,2021.07.01,4a1cf1ef6c4a239ce04c3a6c1ce2d2bf,1,72,23,Курганинск,1,41,511.96252,285.7225,33.608204
204,2021.07.01,95929985ba06f1c9bc4022803e8cae57,12,86,23,Курганинск,1,35,83.475,47.0925,3334.0474
205,2021.07.01,8526d11e6139dbcde751701d1c49a8a9,5,26,23,Курганинск,1,67,3.4300003,,
206,2021.07.01,581d12a16a77f1c0eeb7eda82ebb52cf,5,26,23,Курганинск,2,50,227.0625,63.2275,1644.909
207,2021.07.01,bd0a3e7df66d8bdc01f9645791112f78,1,58,23,Курганинск,1,32,357.9975,241.56999,2635.7185
208,2021.07.01,42b887655ab52c8b503e7adcc8f3ad83,1,62,23,Курганинск,1,34,59.079998,,
209,2021.07.01,b3f6ae1f3c3ef8dc13ad24bf3acf3530,18,20,23,Курганинск,1,56,110.9325,66.744995,
210,2021.07.01,0e29c4112dbd48c154c5e5c84ab099dc,6,26,23,Курганинск,2,45,318.71,140.06999,6594.4697
211,2021.07.01,98b7d94b518fd16d05ff15dad2b53a6a,8,73,23,Курганинск,2,49,80.15,46.322502,
212,2021.07.01,eeb0c6051ac7698f3185f5ca5bfb0d2a,1,34,23,Курганинск,2,49,671.265,,
213,2021.07.01,58e065b47fc866458b1f3e447b57e65b,8,63,23,Курганинск,2,22,74.305,59.5,15522.277
214,2021.07.01,fc8ef791b40c456b3f199e3cf353934b,10,26,23,Курганинск,2,41,418.51248,197.81999,9.22134
215,2021.07.01,d2e5d6d03f09d5f69baed58b078a7b42,5,77,23,Курганинск,2,29,313.9675,120.2425,9969.3545
216,2021.07.01,8d8aab98db976036f155ab8ca63da6bb,1,26,23,Курганинск,2,36,175.91,79.905,9044.275
217,2021.07.01,af6993fdf50f8db05eed62b285d4833e,1,26,23,Курганинск,2,37,17.92,4.8124995,3.197169
218,2021.07.01,98e06939171e01278bf9d8a56ef614b8,7,7,23,Курганинск,2,52,100.62499,54.5475,
219,2021.07.01,d9edb2e74d4faceedb2b80df8c986572,1,26,23,Курганинск,1,30,504.54248,275.2575,11017.4795
220,2021.07.01,fd960c36c79cd5d349ee9f8fa0f06ef8,1,26,23,Курганинск,2,20,7.6824994,4.9524994,979.7054
221,2021.07.01,86f14f443ce5ccea94884a6ec9901c6b,9,26,23,Курганинск,3,0,3.2200003,,12.022712
222,2021.07.01,6303795ace2e9354bc09ea400236ca31,2,63,23,Курганинск,2,38,538.7025,237.2475,
223,2021.07.01,690e66c6448b93b3c6affa1e0a665a17,1,13,23,Курганинск,3,52,302.48752,166.81,148.85698
224,2021.07.01,ed8ee8ea995d4d55c11182917ae826fb,1,26,23,Курганинск,1,55,71.96,36.855003,
225,2021.07.01,3c4e13f369d2e79f64778fa42e9802a5,1,77,23,Курганинск,2,38,27.667503,11.882501,2618.9316
226,2021.07.01,2a4610c22ab9cc87bb4dcdb0fef1e66e,12,15,23,Курганинск,2,38,79.100006,15.452501,6860.778
227,2021.07.01,b15aefa3db7854a9a8783dd15c658d51,19,20,23,Курганинск,2,42,745.0625,382.9,8685.478
228,2021.07.01,271a21b529696be6bef18dd60f2370e6,8,2,23,Курганинск,2,49,7.5250006,3.3250003,
